x	y	z
0.5010268092155457	0.3297640085220337	-1.0637729167938232
0.5012152194976807	0.33147209882736206	-0.993111789226532
0.5011208653450012	0.32741981744766235	-1.0569926500320435
0.5035030245780945	0.32857733964920044	-1.0681695938110352
0.5018320083618164	0.32913535833358765	-1.0508705377578735
0.5009885430335999	0.32830512523651123	-1.0643290281295776
0.5020328164100647	0.32839304208755493	-1.0787639617919922
0.5016356706619263	0.3302243947982788	-1.148849368095398
0.49965453147888184	0.3339011073112488	-1.086025357246399
0.5027592778205872	0.3294937014579773	-1.03364098072052
0.5024870038032532	0.3289366364479065	-1.038117527961731
0.500826895236969	0.3300696611404419	-1.0896714925765991
0.5028176307678223	0.3261735439300537	-1.1793901920318604
0.5024207234382629	0.325921893119812	-1.149062156677246
0.5016013383865356	0.3279916048049927	-1.1084787845611572
0.5018243789672852	0.3296903967857361	-1.1433086395263672
0.5019528269767761	0.32956284284591675	-1.059978723526001
0.500238835811615	0.33200281858444214	-1.0383034944534302
0.5027703046798706	0.33116328716278076	-1.0687562227249146
0.5022821426391602	0.3295862078666687	-1.0436103343963623
0.5018497109413147	0.32868027687072754	-1.1501768827438354
0.5021169781684875	0.3280082941055298	-0.9956642985343933
0.501205563545227	0.32918834686279297	-1.0612269639968872
0.4992632269859314	0.33146923780441284	-1.0715906620025635
0.4994129240512848	0.3314381241798401	-1.0207103490829468
0.4996921420097351	0.3305248022079468	-1.0820509195327759
0.49952226877212524	0.33014410734176636	-1.0833919048309326
0.500009298324585	0.3287268877029419	-1.0651752948760986
0.5012335777282715	0.32917505502700806	-1.038939118385315
0.5000882148742676	0.3321460485458374	-1.0001295804977417
0.5004827976226807	0.33316224813461304	-1.0638152360916138
0.5009924173355103	0.3330548405647278	-1.0019190311431885
0.5011911392211914	0.3353343605995178	-1.014306664466858
0.4972826838493347	0.33204030990600586	-1.0212516784667969
0.49834808707237244	0.3312380909919739	-1.0555918216705322
0.4980899691581726	0.33328938484191895	-1.1295887231826782
0.498839795589447	0.3321462869644165	-1.082079291343689
0.49855461716651917	0.33300018310546875	-1.0276618003845215
0.49974164366722107	0.3308956027030945	-1.1050349473953247
0.4995974600315094	0.33030152320861816	-1.0776402950286865
0.5003748536109924	0.3376661539077759	-1.039454698562622
0.5007914900779724	0.33464205265045166	-1.1260273456573486
0.5018256306648254	0.3324563503265381	-1.0251299142837524
0.5008071064949036	0.3349122405052185	-1.1002713441848755
0.5018759965896606	0.3331414461135864	-1.1536660194396973
0.5020340085029602	0.33240222930908203	-1.074693202972412
0.49969926476478577	0.3324175477027893	-0.966072678565979
0.501778244972229	0.33407413959503174	-1.0323669910430908
0.5033262372016907	0.3321723937988281	-1.063356637954712
0.4984716475009918	0.32928919792175293	-1.04441499710083
0.5001128315925598	0.3359107971191406	-1.1187082529067993
0.5041202306747437	0.33218568563461304	-0.9406015276908875
0.5016334056854248	0.3325086832046509	-1.0143530368804932
0.5028916597366333	0.32950007915496826	-0.9539016485214233
0.5003433227539062	0.33358412981033325	-1.0677491426467896
0.49919524788856506	0.3306775689125061	-0.9900656938552856
0.5029758810997009	0.3290836811065674	-1.0830329656600952
0.49980202317237854	0.3325237035751343	-1.0299774408340454
0.5001220107078552	0.32862478494644165	-1.1419371366500854
0.5021617412567139	0.33020955324172974	-1.0628983974456787
0.5026147365570068	0.3304178714752197	-1.0556175708770752
0.501413106918335	0.3299829959869385	-0.96803218126297
0.5045607089996338	0.3317219018936157	-1.0480010509490967
0.5039811134338379	0.3307231664657593	-1.0729478597640991
0.5016953349113464	0.3295440077781677	-1.0540603399276733
0.5015811920166016	0.3300684690475464	-0.7504324913024902
0.5010813474655151	0.32958781719207764	-1.011216163635254
0.5022196769714355	0.3297891616821289	-1.2271111011505127
0.5032000541687012	0.32983046770095825	-0.897016704082489
0.5019751191139221	0.33207225799560547	-0.9380073547363281
0.5018194913864136	0.3305596709251404	-1.0503175258636475
0.5025783181190491	0.3319987654685974	-0.9322378039360046
0.5037955045700073	0.33172857761383057	-0.9542833566665649
0.501247763633728	0.3312162756919861	-1.0744491815567017
0.5007402896881104	0.3315332531929016	-1.0480118989944458
0.5010989308357239	0.3312786817550659	-0.994766891002655
0.5013080835342407	0.3307698965072632	-0.9896666407585144
0.5019771456718445	0.33059316873550415	-0.9622443914413452
0.5008620619773865	0.331977903842926	-1.0650527477264404
0.5023223757743835	0.3288608193397522	-0.9454027414321899
0.5004642009735107	0.33186888694763184	-0.9983423352241516
0.5012184381484985	0.3306328058242798	-0.8661350011825562
0.5009803771972656	0.3302809000015259	-0.9338587522506714
0.49838346242904663	0.3355099558830261	-0.9208647608757019
0.5001063346862793	0.3332154154777527	-1.0331737995147705
0.49940019845962524	0.33629196882247925	-1.0119553804397583
0.49997273087501526	0.3349246382713318	-0.9409701228141785
0.5004342198371887	0.3342198133468628	-1.0289733409881592
0.5006806254386902	0.3345435857772827	-0.9777924418449402
0.5006287693977356	0.3343687653541565	-0.828680157661438
0.4990021288394928	0.33467888832092285	-0.9040125608444214
0.4992029070854187	0.3353583812713623	-1.1355007886886597
0.4996163845062256	0.33285462856292725	-1.1060007810592651
0.49941954016685486	0.333171546459198	-1.1161441802978516
0.49887266755104065	0.3342092037200928	-1.139688491821289
0.498828649520874	0.33324939012527466	-0.9775163531303406
0.49898678064346313	0.33388400077819824	-1.0434694290161133
0.5000266432762146	0.33374834060668945	-1.04446280002594
0.5006475448608398	0.3325995206832886	-1.044866681098938
0.49867019057273865	0.3342757821083069	-0.9950587153434753
0.4976864457130432	0.33570462465286255	-0.8898394703865051
0.4995735287666321	0.33617979288101196	-0.8964045643806458
0.49833354353904724	0.3374132513999939	-1.0634231567382812
0.49851030111312866	0.33733421564102173	-0.9704023599624634
0.4994388222694397	0.33545058965682983	-0.9626361131668091
0.4991537034511566	0.3366619944572449	-0.8996213674545288
0.49911850690841675	0.33761096000671387	-0.977828860282898
0.49967390298843384	0.3349226713180542	-0.9498464465141296
0.4994083046913147	0.3366544246673584	-1.102038025856018
0.49883967638015747	0.3368799090385437	-1.0942764282226562
0.49828577041625977	0.33795005083084106	-1.041201114654541
0.4974718987941742	0.3369218111038208	-1.1396220922470093
0.4960605502128601	0.3406612277030945	-1.107776165008545
0.4965306222438812	0.3412775993347168	-0.9349230527877808
0.4950386881828308	0.3431973457336426	-1.027864694595337
0.49599963426589966	0.3420768976211548	-1.0915946960449219
0.49559837579727173	0.34172147512435913	-1.0270239114761353
0.4950198531150818	0.3419623374938965	-1.059846043586731
0.4946761727333069	0.3415737748146057	-1.0735338926315308
0.49385714530944824	0.34262990951538086	-1.1033966541290283
0.49376505613327026	0.3391249179840088	-1.134970784187317
0.4950288236141205	0.3383215665817261	-1.13883638381958
0.49438491463661194	0.34029871225357056	-1.097669005393982
0.4957126975059509	0.34135347604751587	-1.1226872205734253
0.4952423572540283	0.3384608030319214	-1.2033449411392212
0.49650073051452637	0.33824747800827026	-1.0679880380630493
0.49685269594192505	0.3358663320541382	-0.9871373176574707
0.4962817132472992	0.337410032749176	-0.9413884282112122
0.4971398711204529	0.33693403005599976	-1.0011495351791382
0.49467673897743225	0.3401155471801758	-0.9613777995109558
0.4945503771305084	0.3381999731063843	-1.1371012926101685
0.4940200746059418	0.3405427932739258	-1.2928858995437622
0.49418219923973083	0.33491307497024536	-1.0788116455078125
0.4941028654575348	0.3386741280555725	-0.8984414935112
0.49581846594810486	0.33324354887008667	-1.053721308708191
0.4974592328071594	0.3301715850830078	-1.0231093168258667
0.49729061126708984	0.32571667432785034	-1.0507606267929077
0.49622011184692383	0.3259603977203369	-1.0154869556427002
0.49683108925819397	0.32395249605178833	-1.1006520986557007
0.4989665150642395	0.324535071849823	-1.0605340003967285
0.4986821711063385	0.32586365938186646	-0.9523357152938843
0.4984215199947357	0.324252724647522	-0.9623841047286987
0.49751192331314087	0.32704007625579834	-1.0755492448806763
0.49767619371414185	0.3271294832229614	-0.9803674817085266
0.4958465099334717	0.3308250904083252	-0.9567028880119324
0.4969647526741028	0.33151304721832275	-0.9593464732170105
0.4938885569572449	0.3404381275177002	-0.9267752766609192
0.49273553490638733	0.3426910638809204	-1.0739530324935913
0.49212247133255005	0.3492046594619751	-1.1275944709777832
0.49140316247940063	0.3520822525024414	-1.1662896871566772
0.4919491410255432	0.35537922382354736	-1.041854977607727
0.4916824698448181	0.3597935438156128	-1.0147435665130615
0.49097365140914917	0.3642951250076294	-1.0372427701950073
0.4914526045322418	0.366807758808136	-1.08099365234375
0.49080976843833923	0.3680557608604431	-1.0854449272155762
0.4911437928676605	0.3695230185985565	-1.079735517501831
0.49164003133773804	0.3689923882484436	-1.096189022064209
0.4910546839237213	0.36668670177459717	-1.1076382398605347
0.4889830946922302	0.36452382802963257	-1.014501690864563
0.49151334166526794	0.36180588603019714	-1.0981223583221436
0.49315986037254333	0.3586629629135132	-1.0565509796142578
0.49150705337524414	0.35919347405433655	-1.0989716053009033
0.4943195879459381	0.3557555675506592	-1.0189493894577026
0.4931679368019104	0.3552461266517639	-1.0149744749069214
0.4930245280265808	0.35341721773147583	-0.9873260259628296
0.49547702074050903	0.35004693269729614	-0.8984328508377075
0.49524036049842834	0.3480362296104431	-1.0022339820861816
0.4937630295753479	0.3514673113822937	-0.8937402963638306
0.4929571747779846	0.3516881465911865	-0.9344574213027954
0.4927826523780823	0.3545457720756531	-1.0376691818237305
0.4921413064002991	0.3550793528556824	-1.1035338640213013
0.49256330728530884	0.3559499979019165	-1.1749582290649414
0.4930489659309387	0.3562641143798828	-1.1405034065246582
0.49240389466285706	0.3624647259712219	-1.1045175790786743
0.49234095215797424	0.3675997853279114	-1.0282107591629028
0.49032896757125854	0.3656841814517975	-1.1118948459625244
0.49235647916793823	0.3689872622489929	-1.0541126728057861
0.49305814504623413	0.3686792254447937	-1.0841448307037354
0.48976272344589233	0.3683670163154602	-0.9900779724121094
0.4928929805755615	0.36737167835235596	-1.0335745811462402
0.4952020049095154	0.3613821268081665	-0.9815582036972046
0.49398717284202576	0.35920587182044983	-0.964198887348175
0.49564090371131897	0.35455387830734253	-1.116888165473938
0.49273738265037537	0.354866623878479	-1.1411073207855225
0.49390465021133423	0.354211688041687	-1.055982232093811
0.49202460050582886	0.35076427459716797	-1.1511359214782715
0.49236640334129333	0.35080891847610474	-1.001254677772522
0.4923439919948578	0.35174500942230225	-0.9845178723335266
0.4937489926815033	0.35201382637023926	-1.002717137336731
0.49203139543533325	0.3499789237976074	-0.9597870111465454
0.49291977286338806	0.3517734408378601	-1.027880311012268
0.49298936128616333	0.35488438606262207	-1.0704928636550903
0.4957418441772461	0.35222524404525757	-1.1588895320892334
0.49634528160095215	0.35164308547973633	-1.1512807607650757
0.49627524614334106	0.35073286294937134	-1.106189250946045
0.49496158957481384	0.35092759132385254	-1.0388323068618774
0.4966751039028168	0.3465580940246582	-1.159421682357788
0.4959806799888611	0.3519744277000427	-1.1249781847000122
0.4966784119606018	0.34979236125946045	-1.136694312095642
0.49721628427505493	0.3507012724876404	-0.9964143633842468
0.49815434217453003	0.34645217657089233	-1.1156935691833496
0.5004041194915771	0.34444546699523926	-1.0978072881698608
0.49908581376075745	0.34126096963882446	-1.086455225944519
0.4994106888771057	0.34514760971069336	-1.040625810623169
0.49911293387413025	0.34427517652511597	-1.0546858310699463
0.49827951192855835	0.3442402482032776	-1.056136131286621
0.499358594417572	0.3455240726470947	-0.9881913065910339
0.497763067483902	0.34345120191574097	-1.1114604473114014
0.4972132742404938	0.3431863784790039	-1.0667181015014648
0.49940261244773865	0.34015190601348877	-1.186953067779541
0.4989321231842041	0.34288322925567627	-1.0970615148544312
0.499584436416626	0.34113460779190063	-1.0812636613845825
0.4973139762878418	0.3439086079597473	-1.1400821208953857
0.4984174370765686	0.3437480330467224	-1.124121069908142
0.4986748695373535	0.3433336019515991	-1.0594911575317383
0.49757832288742065	0.33981406688690186	-1.021370768547058
0.49716830253601074	0.33958208560943604	-1.033023715019226
0.4969192445278168	0.33778584003448486	-1.138799786567688
0.495610773563385	0.33598488569259644	-1.0529744625091553
0.49346089363098145	0.33509886264801025	-1.1137627363204956
0.49719613790512085	0.32666075229644775	-1.0965381860733032
0.4972054362297058	0.31849533319473267	-0.9619178771972656
0.4991055130958557	0.31186461448669434	-0.9648029208183289
0.4990993142127991	0.30222272872924805	-0.9173903465270996
0.4953916072845459	0.29422587156295776	-0.7928375601768494
0.49592310190200806	0.2881147861480713	-0.909220814704895
0.4950323700904846	0.28266990184783936	-0.8373152613639832
0.4902580678462982	0.2688063979148865	-0.839199423789978
0.4908677935600281	0.2605263590812683	-0.8592155575752258
0.4905121922492981	0.2512824535369873	-0.7894043326377869
0.4891866147518158	0.24223482608795166	-0.9135540127754211
0.48858076333999634	0.23603308200836182	-0.8557355999946594
0.48624473810195923	0.22925902903079987	-0.8947571516036987
0.4880904257297516	0.21987241506576538	-0.8730735778808594
0.4851507544517517	0.2098965048789978	-0.8763457536697388
0.4846295714378357	0.20458227396011353	-0.8172510266304016
0.4824454188346863	0.19694656133651733	-0.9793339967727661
0.47967854142189026	0.18837988376617432	-0.8972386121749878
0.4794430136680603	0.1851235032081604	-0.8590577840805054
0.4787362515926361	0.18331170082092285	-0.7901754975318909
0.47605910897254944	0.1823086142539978	-0.9369326829910278
0.47645577788352966	0.18379253149032593	-1.0123082399368286
0.475574254989624	0.1854179948568344	-0.9227535128593445
0.476005494594574	0.18087202310562134	-0.9677578210830688
0.47419843077659607	0.18216514587402344	-1.0118316411972046
0.47068166732788086	0.18547481298446655	-0.8573652505874634
0.46956753730773926	0.18516391515731812	-0.8538118600845337
0.46992892026901245	0.1884974092245102	-0.9072431325912476
0.4710787832736969	0.18845230340957642	-1.0049394369125366
0.4715295732021332	0.1881583333015442	-1.0428858995437622
0.4720810055732727	0.19571375846862793	-0.963340163230896
0.4762105941772461	0.19404035806655884	-0.9662541151046753
0.47752946615219116	0.19773118197917938	-1.0046180486679077
0.48132628202438354	0.20245282351970673	-0.926801323890686
0.48639219999313354	0.2043883204460144	-1.0192699432373047
0.49069899320602417	0.2100706696510315	-0.9463531374931335
0.4925040304660797	0.21149688959121704	-0.9865075349807739
0.4950787425041199	0.21456217765808105	-0.9918954968452454
0.4981938302516937	0.2157803177833557	-1.0038114786148071
0.49919766187667847	0.22433334589004517	-0.9600322842597961
0.5059587955474854	0.22421087324619293	-0.860348105430603
0.5056578516960144	0.2269296646118164	-0.8361071348190308
0.5061495304107666	0.226337730884552	-0.9136857986450195
0.5055564641952515	0.23477882146835327	-0.8902856111526489
0.5040759444236755	0.23692022264003754	-0.9322288632392883
0.5061803460121155	0.24492400884628296	-0.8076146841049194
0.5076134204864502	0.2517760992050171	-0.7302287220954895
0.5071468353271484	0.25893211364746094	-0.6878252625465393
0.5059822201728821	0.2652333974838257	-0.7492491602897644
0.5033574104309082	0.26583170890808105	-0.825657069683075
0.5017345547676086	0.2659645080566406	-0.7592207193374634
0.5002375245094299	0.26639288663864136	-0.8925865292549133
0.5012710094451904	0.26410144567489624	-1.1974127292633057
0.49777835607528687	0.26590484380722046	-1.0951398611068726
0.4961627125740051	0.2639487385749817	-1.002632737159729
0.4947216510772705	0.26692694425582886	-0.9615821838378906
0.49618440866470337	0.26629412174224854	-0.8827516436576843
0.492652028799057	0.27187544107437134	-0.791297197341919
0.4941557049751282	0.27149778604507446	-0.8256406784057617
0.49456554651260376	0.2718455195426941	-0.8535584211349487
0.4934461712837219	0.2734331488609314	-0.8729379773139954
0.49473151564598083	0.2764078378677368	-0.9634162783622742
0.4958825707435608	0.275735080242157	-0.9323810338973999
0.49833565950393677	0.2784518599510193	-0.8418750762939453
0.49649137258529663	0.27829456329345703	-1.0553158521652222
0.4962749481201172	0.27927207946777344	-1.088151454925537
0.4966279864311218	0.2838076949119568	-1.0480948686599731
0.4966129660606384	0.28298085927963257	-1.0653400421142578
0.4986855983734131	0.2812817096710205	-0.8346925973892212
0.4968360364437103	0.2823482155799866	-0.9156321287155151
0.4967760145664215	0.28223180770874023	-1.022010087966919
0.4971400797367096	0.27767831087112427	-1.0870864391326904
0.49819493293762207	0.2767014503479004	-1.1178961992263794
0.49867382645606995	0.2825568914413452	-1.0780882835388184
0.49728402495384216	0.27991169691085815	-0.934651255607605
0.4991055130958557	0.2814788222312927	-0.8671562075614929
0.49712425470352173	0.2808408737182617	-0.8868362307548523
0.495915025472641	0.28104907274246216	-1.023010492324829
0.49624213576316833	0.28269708156585693	-1.0815013647079468
0.4986421465873718	0.28250211477279663	-1.0703459978103638
0.49768543243408203	0.28399139642715454	-0.994580090045929
0.4968942701816559	0.2833482027053833	-0.9988082647323608
0.4995361864566803	0.28109872341156006	-0.9174672961235046
0.4978826642036438	0.2823333144187927	-0.9429100155830383
0.49815741181373596	0.2829834222793579	-0.8556997179985046
0.49807387590408325	0.2836480736732483	-0.7989113330841064
0.4961911141872406	0.2805861234664917	-0.9471270442008972
0.4960991442203522	0.2815953493118286	-0.9426037073135376
0.49582991003990173	0.28246986865997314	-0.8276485204696655
0.4952763617038727	0.28142887353897095	-0.8536942601203918
0.49421748518943787	0.28147488832473755	-0.9085267186164856
0.4949260354042053	0.28309184312820435	-0.9748193025588989
0.4945840835571289	0.2800752520561218	-0.8293944597244263
0.4946993291378021	0.28023064136505127	-0.8486980199813843
0.49481433629989624	0.28372883796691895	-0.9140130281448364
0.49428480863571167	0.28247612714767456	-0.9156731367111206
0.49377569556236267	0.2825968861579895	-0.8945099115371704
0.4942120909690857	0.28281068801879883	-0.9737786054611206
0.49235016107559204	0.279021680355072	-0.850561261177063
0.4926902651786804	0.27953779697418213	-0.8694919347763062
0.4926767945289612	0.2809907793998718	-0.9025184512138367
0.4919983744621277	0.28173261880874634	-0.9074283838272095
0.4928029179573059	0.2816665768623352	-0.8593744039535522
0.49317994713783264	0.28372764587402344	-0.8772150278091431
0.49295568466186523	0.280620276927948	-0.9290739297866821
0.49306708574295044	0.28242582082748413	-0.7812665700912476
0.49296465516090393	0.2840179204940796	-0.8058352470397949
0.49338722229003906	0.281855046749115	-0.8466016054153442
0.4940313398838043	0.28223925828933716	-0.7791278958320618
0.4932037889957428	0.2806926369667053	-0.7720425724983215
0.4934743046760559	0.2794514298439026	-0.8594331741333008
0.49339503049850464	0.28014373779296875	-0.7683682441711426
0.4917732775211334	0.2829650640487671	-0.7957047820091248
0.4929540157318115	0.2862773537635803	-0.7467640042304993
0.4921800494194031	0.28302788734436035	-0.8065937161445618
0.4937661588191986	0.28502482175827026	-0.6492069363594055
0.49437594413757324	0.2859594225883484	-0.6865523457527161
0.4943252503871918	0.2857598662376404	-0.7151080965995789
0.4926554560661316	0.28557515144348145	-0.7554147839546204
0.4922042787075043	0.28429824113845825	-0.7881903052330017
0.49210458993911743	0.28277677297592163	-0.9465530514717102
0.4917352795600891	0.2844308018684387	-0.9096967577934265
0.4921751618385315	0.2836034297943115	-1.0104281902313232
0.4917356073856354	0.2838847041130066	-0.993691623210907
0.49343833327293396	0.28312206268310547	-0.8220815658569336
0.4924441874027252	0.28285515308380127	-0.7939472794532776
0.49395567178726196	0.28418684005737305	-0.8675624132156372
0.4938353896141052	0.2846744656562805	-0.9198792576789856
0.49317532777786255	0.2840588092803955	-0.9780866503715515
0.4934943616390228	0.2838408946990967	-0.9982255697250366
0.49259787797927856	0.27855366468429565	-1.0882391929626465
0.49153652787208557	0.2774196267127991	-1.040781855583191
0.4914400577545166	0.27912604808807373	-0.8860610127449036
0.49179086089134216	0.2811793088912964	-1.0608985424041748
0.4923347532749176	0.2837153673171997	-1.0098294019699097
0.4911990761756897	0.28338533639907837	-0.9972370862960815
0.4912799000740051	0.28708910942077637	-0.9944018125534058
0.4913269877433777	0.28804248571395874	-0.9341493844985962
0.49200382828712463	0.2859048843383789	-1.0679367780685425
0.4913081228733063	0.286948025226593	-0.9760710000991821
0.48930683732032776	0.29041433334350586	-0.8818753957748413
0.48954516649246216	0.29062706232070923	-1.0571149587631226
0.4884714186191559	0.2886139750480652	-1.0668327808380127
0.48700064420700073	0.2929946780204773	-1.0995759963989258
0.4882637858390808	0.29598134756088257	-0.9082809686660767
0.48641538619995117	0.2922389507293701	-1.0235161781311035
0.487330824136734	0.29356878995895386	-1.034474492073059
0.48698291182518005	0.2932107448577881	-0.9289663434028625
0.487324059009552	0.294686496257782	-1.0445772409439087
0.48629307746887207	0.2927589416503906	-1.028499722480774
0.4876323640346527	0.29742610454559326	-1.0736784934997559
0.4859517216682434	0.2983754277229309	-0.978124737739563
0.4836384654045105	0.2983003854751587	-0.8824884295463562
0.48333415389060974	0.29897886514663696	-0.753178060054779
0.4867905080318451	0.29604971408843994	-0.8182586431503296
0.48428645730018616	0.2989856004714966	-0.9064342379570007
0.4845762848854065	0.30147016048431396	-0.9932559728622437
0.4825667440891266	0.3042978048324585	-1.0108085870742798
0.48080214858055115	0.3102306127548218	-0.9460757970809937
0.4796675741672516	0.3114215135574341	-0.9652801752090454
0.47916990518569946	0.31374478340148926	-1.079171061515808
0.4771336019039154	0.3171868920326233	-1.132807970046997
0.4697793126106262	0.31738901138305664	-1.0520503520965576
0.4692702889442444	0.3132818341255188	-0.880020797252655
0.4642048478126526	0.31160104274749756	-0.8365987539291382
0.4562491476535797	0.3108673691749573	-0.9047138094902039
0.4436265826225281	0.30513113737106323	-1.0004246234893799
0.43098345398902893	0.310746967792511	-0.696499228477478
0.4156250059604645	0.306884229183197	-0.8423202633857727
0.40104442834854126	0.3126069903373718	-0.8850796818733215
0.38140082359313965	0.3117164969444275	-0.8281051516532898
0.36722010374069214	0.31353992223739624	-0.8532403111457825
0.3526086211204529	0.31699395179748535	-0.7188847661018372
0.34105050563812256	0.32359564304351807	-0.783644437789917
0.3457203805446625	0.3237748146057129	-0.7512152791023254
0.33589017391204834	0.31348884105682373	-0.9428985714912415
0.3251193165779114	0.32271599769592285	-0.9470362663269043
0.31809723377227783	0.31986719369888306	-0.5388002991676331
0.31194454431533813	0.3157652020454407	-0.44798049330711365
0.3011091947555542	0.2910466194152832	-0.4506092965602875
0.2979923486709595	0.29194575548171997	-0.5732511878013611
0.2898786962032318	0.27247369289398193	-0.2968182861804962
0.27994802594184875	0.2773315906524658	-0.5027468204498291
0.27264687418937683	0.2735379934310913	-0.5935119986534119
0.27228844165802	0.2971305251121521	-0.5796054005622864
0.2619532346725464	0.28652215003967285	-0.6625593304634094
0.25931432843208313	0.29598408937454224	-0.6739964485168457
0.24661512672901154	0.30191922187805176	-0.4570053517818451
0.23368537425994873	0.27573591470718384	-0.6816169023513794
0.2301991730928421	0.3032987117767334	-0.6779428720474243
0.23163482546806335	0.36061206459999084	-0.600192666053772
0.2142350971698761	0.32650554180145264	-0.5418062210083008
0.2404937446117401	0.4262998700141907	-0.6080296635627747
0.20536868274211884	0.363483726978302	-0.5690497159957886
0.21251413226127625	0.37362152338027954	-0.5653043985366821
0.2160617858171463	0.3914184272289276	-0.5062121152877808
